"filename", "language", "JSON with Comments", "JavaScript", "TypeScript", "JSON", "YAML", "XML", "TypeScript JSX", "PostCSS", "Docker", "comment", "blank", "total"
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/animated-logo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 90, 0, 0, 4, 9, 103
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/aspect-ratio.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 12
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 7, 54
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 6, 47
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/breadcrumb.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 11, 110
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 6, 59
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/calendar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 203, 0, 0, 0, 11, 214
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 13, 107
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/carousel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 28, 242
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/chart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 315, 0, 0, 2, 37, 354
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/checkbox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 5, 33
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/collapsible.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 6, 34
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/command.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 13, 185
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/context-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 234, 0, 0, 0, 19, 253
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 14, 142
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/drawer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 14, 136
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/dropdown-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 19, 259
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 25, 168
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/gradient-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 3, 29
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/hover-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 7, 45
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/input-otp.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 9, 78
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 4, 27
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 5, 25
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/loading-spinner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 5, 28
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/menubar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 20, 277
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/mouse-tracking-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 84, 0, 0, 3, 9, 96
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/navigation-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 155, 0, 0, 0, 12, 167
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/organization-selector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 311, 0, 0, 16, 26, 353
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/page-transition.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 4, 25
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/pagination-controls.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 151, 0, 0, 13, 21, 185
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/pagination.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 11, 128
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/popover.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 8, 49
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/progress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 5, 32
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/qr-scanner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 157, 0, 0, 5, 15, 177
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/radio-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 6, 46
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/resizable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 7, 57
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/scroll-area.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 6, 59
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 14, 186
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/separator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 5, 29
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/sheet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 14, 140
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 660, 0, 0, 12, 55, 727
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/skeleton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 14
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/slider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 6, 64
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/sonner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 5, 26
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/student-selector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 155, 0, 0, 6, 11, 172
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/success-animation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 5, 50
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/supervisor-selector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 236, 0, 0, 12, 18, 266
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/switch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 5, 32
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 12, 117
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 8, 67
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/textarea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 4, 27
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/toggle-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 8, 74
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/toggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 6, 48
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/tooltip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 8, 62
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/components/ui/use-mobile.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 5, 20
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/contexts/AuthContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 94, 0, 0, 3, 20, 117
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/eslint.config.mjs", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminAdminActions.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 2, 32
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminAdminHandlers.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminAdminManagement.ts", "TypeScript", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 2, 65
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminData.ts", "TypeScript", 0, 0, 173, 0, 0, 0, 0, 0, 0, 20, 27, 220
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminDialogState.ts", "TypeScript", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 3, 78
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminFilterState.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 2, 29
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminFiltering.ts", "TypeScript", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 9, 80
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminGraduatedStudents.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 2, 41
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminHourActions.ts", "TypeScript", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 2, 71
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminHoursActions.ts", "TypeScript", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 2, 119
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminHoursHandlers.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminHoursSelection.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 2, 38
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminOrgHandlers.ts", "TypeScript", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 10, 86
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminOrganizationActions.ts", "TypeScript", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 2, 46
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminPasswordReset.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 5, 33
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminState.ts", "TypeScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 2, 8, 51
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminStudentActions.ts", "TypeScript", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 8, 125
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminSupervHandlers.ts", "TypeScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 7, 48
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminSupervisorActions.ts", "TypeScript", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 6, 126
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminUserHandlers.ts", "TypeScript", 0, 0, 236, 0, 0, 0, 0, 0, 0, 5, 33, 274
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useAdminUserHoursHandlers.ts", "TypeScript", 0, 0, 101, 0, 0, 0, 0, 0, 0, 3, 14, 118
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/admin/useUserHoursPagination.ts", "TypeScript", 0, 0, 83, 0, 0, 0, 0, 0, 0, 6, 12, 101
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/mutations/useLogin.ts", "TypeScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 8, 73
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/mutations/useRegister.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 5, 34
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/supervisor/useSupervisorBulkActions.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 2, 47
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/supervisor/useSupervisorEditActions.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 2, 52
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/supervisor/useSupervisorIndividualActions.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 2, 38
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/supervisor/useSupervisorSelection.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/supervisor/useSupervisorState.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 2, 20
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/use-mobile.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/use-mouse-position.ts", "TypeScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 17, 72
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/useAdminDashboard.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 2, 19
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/useAdminDialogs.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 4, 49
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/useAdminFilters.ts", "TypeScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 13, 83
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/useHoursFilter.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/usePagination.ts", "TypeScript", 0, 0, 125, 0, 0, 0, 0, 0, 0, 3, 21, 149
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/useStudentDashboard.ts", "TypeScript", 0, 0, 63, 0, 0, 0, 0, 0, 0, 5, 14, 82
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/useSupervisorActions.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/useSupervisorDashboard.ts", "TypeScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 6, 18, 124
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/useSupervisorFilter.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 4, 19
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/hooks/useSupervisorStats.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/api-client.ts", "TypeScript", 0, 0, 227, 0, 0, 0, 0, 0, 0, 48, 40, 315
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/api/endpoints.ts", "TypeScript", 0, 0, 98, 0, 0, 0, 0, 0, 0, 1, 22, 121
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/api/schemas/auth.ts", "TypeScript", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 7, 54
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/api/schemas/hours.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 27
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/api/schemas/users.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 5, 32
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/query/keys.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/query/queryClient.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/utils.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/utils/admin-export.ts", "TypeScript", 0, 0, 105, 0, 0, 0, 0, 0, 0, 16, 27, 148
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/utils/csv-export.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 4, 32
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/utils/error-messages.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/utils/graduation-year.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/utils/hours-export.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 6, 33
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/utils/registration-errors.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 6, 46
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/utils/staff-registration.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/utils/student-helpers.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/utils/supervisor-export.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 9, 38
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/lib/utils/supervisor-helpers.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 6, 40
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/middleware.ts", "TypeScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 8, 19, 78
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/next.config.mjs", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 2, 16
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/package-lock.json", "JSON", 0, 0, 0, 8673, 0, 0, 0, 0, 0, 0, 1, 8674
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/package.json", "JSON", 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 1, 107
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/playwright.config.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 2, 26
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/pnpm-lock.yaml", "YAML", 0, 0, 0, 0, 2629, 0, 0, 0, 0, 0, 466, 3095
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/postcss.config.mjs", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/public/placeholder-logo.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/public/placeholder.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/styles/globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 151, 0, 4, 13, 168
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/test/setup.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/tsconfig.json", "JSON with Comments", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/types/api.ts", "TypeScript", 0, 0, 186, 0, 0, 0, 0, 0, 0, 2, 21, 209
"/Users/spurshdeshpande/Documents/code/hours-frontend-next/vitest.config.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
"Total", "-", 27, 20, 3537, 8800, 2670, 2, 15859, 460, 25, 341, 2499, 34240